"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"FBtr0083741",18.2940185283521,-1.29902418457239,0.3657461206216,-3.55171008338968,0.000382736318472372,0.00317565096485641,"CG5217"
"FBtr0071980",74.1700311621628,1.21747198176046,0.343025983574605,3.54921212986092,0.000386385678134041,0.00320189792144284,"CG9877"
"FBtr0087482",21.0644616806222,-1.17483265352378,0.331134498418997,-3.54790171103593,0.000388313100303792,0.0032138275185947,"Adgf-E"
"FBtr0078196",28.8680780552012,-1.12939990000173,0.318392408102856,-3.54719481765055,0.000389356557472145,0.0032184203270094,"mag"
"FBtr0075585",163.159034103567,0.505556760301629,0.142717226998019,3.54236675512654,0.000396553706656672,0.00327380428503027,"Eig71Ee"
"FBtr0071522",124.813139645908,0.518299030035246,0.146426877542969,3.53964407854801,0.000400666996850344,0.00330362224687117,"Prosalpha3"
"FBtr0084920",7.27594788493051,-3.05038977483065,0.862056625124862,-3.53850279195851,0.000402403025943939,0.00331378891864834,"CG4956"
"FBtr0086505",19.0738593816656,1.07626414357901,0.304210508023369,3.5378927262313,0.000403333886153002,0.003317307917573,"CG7137"
"FBtr0075249",33.3322673365853,-0.935358177814201,0.264596696345772,-3.53503347068206,0.000407723509897576,0.0033492300289342,"ND-24L"
"FBtr0072592",6.56681675700135,-3.49420668049188,0.988601605748213,-3.53449423931223,0.00040855634115263,0.00335189187486118,"nerfin-1"
"FBtr0078784",7.79358757909056,-2.65673029145796,0.752365283948229,-3.53117075992141,0.000413724563133137,0.00339007142029989,"Tim17b1"
"FBtr0076766",28.4774423758057,-1.03278508084251,0.292721361506137,-3.52821903918639,0.000418365811360174,0.00342384343508177,"CG8042"
"FBtr0300775",17.6174146576143,-1.30553242352866,0.370374876491819,-3.52489465779814,0.000423651226664688,0.00346279687502105,"Fdx2"
"FBtr0085248",295.674394177577,0.667357093864095,0.189386757963223,3.52377907009575,0.000425438820888264,0.00347309907312501,"RpL4"
"FBtr0076223",42.645264255995,-0.80131954267432,0.22744586536123,-3.52312204665344,0.00042649491429287,0.00347741150416018,"Ufd1-like"
"FBtr0077700",7.48665305744167,-3.02026594197911,0.858119058265197,-3.51963508197217,0.000432140917197128,0.00351474612653664,"Trf4"
"FBtr0084698",15.9933433960802,-1.52150834113088,0.432266681231521,-3.51983719123603,0.000431811771279382,0.00351474612653664,"CG6980"
"FBtr0074684",57.0769403253423,0.649262231634007,0.184543647792728,3.51820417229009,0.000434477939525191,0.00352939662835013,"CG8034"
"FBtr0070252",11.5245776292396,-2.02169237848055,0.574839853510114,-3.51696627527755,0.000436509239015903,0.00354153062393691,"eIF4E7"
"FBtr0083023",15.4601968258332,-1.45344690060476,0.413337052314693,-3.51637215310225,0.000437487295959646,0.00354510000711212,"CG14861"
"FBtr0082698",14.2122322720417,-1.51498809159694,0.431429365274069,-3.51155534031517,0.000445492699466492,0.00360553550870423,"CG11656"
"FBtr0082409",9.50799351412844,-2.03504632240509,0.579652591436071,-3.51080345791836,0.000446754574141222,0.00361131182140169,"CG14708"
"FBtr0084424",28.5632103448677,-0.983029689770293,0.280139355381852,-3.5090738622938,0.000449670006924874,0.00363042402649641,"CG10177"
"FBtr0112756",21.9070026160789,-1.14775781854285,0.327253803793024,-3.50724057364589,0.000452779604765691,0.00365105512386337,"CG34450"
"FBtr0100586",15.866068954666,1.19145739628796,0.339745558860245,3.50691087849676,0.000453340953498954,0.0036511127159549,"nonA"
"FBtr0080643",10.2306886936448,1.34504592326411,0.383621506410643,3.50617966090858,0.000454588264591662,0.00365668801847359,"noc"
"FBtr0305310",4.71928422408844,2.19421451429663,0.62602738609825,3.5049816717639,0.000456638718394253,0.00366870228875773,"GstE12"
"FBtr0078801",10.7475266780445,-2.0141656786623,0.574796341059686,-3.50413796119338,0.00045808797209993,0.0036758630453037,"CG14668"
"FBtr0080122",12.155047874131,-1.69188842134078,0.482945803745581,-3.50326767148406,0.000459587377224813,0.00368340832257551,"EMC3"
"FBtr0290053",7.79680466126812,-2.68060419500602,0.765282757409081,-3.50276308861498,0.000460458809155156,0.00368590842614115,"CG31115"
"FBtr0070611",57.3113010716225,0.786791240622323,0.224641090951387,3.50243687515116,0.000461023011313382,0.00368594611472398,"VhaAC39-1"
"FBtr0112358",9.48867572899218,-2.03666638890845,0.581584659781395,-3.50192590993371,0.000461908047307961,0.00368854571595739,"CG34167"
"FBtr0331258",41.0531080647647,0.793415256712457,0.226796878593974,3.49835174818644,0.000468143272375802,0.00373381099081329,"Sxl"
"FBtr0344595",7.58547459522353,-2.67861136556365,0.766001016927025,-3.49687703589411,0.000470738760605189,0.00374997213405923,"lncRNA:CR42657"
"FBtr0082907",69.6203623977735,-0.622722356799776,0.178175397258571,-3.49499631476097,0.000474068300903706,0.00377193474197296,"CG14355"
"FBtr0074027",8.26500940625383,1.51540801340847,0.433802125913126,3.49331624463258,0.000477061182676346,0.0037911689643809,"RpL37a"
"FBtr0347219",18.4660399042111,-1.48891924473436,0.42661621884501,-3.49006713520023,0.000482899218206905,0.00383293981873144,"CG7606"
"FBtr0087399",3.32120319891994,2.74148309443831,0.785790572169699,3.48882156586406,0.000485154886826999,0.00384620986091007,"Hex-C"
"FBtr0113215",12.8174513693002,1.19269198440234,0.34195864293462,3.48782523572703,0.000486966264499128,0.00385592998860607,"CG14688"
"FBtr0081993",12.9012376211604,1.21488670479589,0.348577069413829,3.48527430917604,0.000491632762696478,0.00388820725167395,"pum"
"FBtr0088191",47.236691980436,0.858508173405678,0.246408645786253,3.48408299824995,0.000493826323683589,0.00390087268636389,"Listericin"
"FBtr0079104",18.2736842007685,-1.25340268194971,0.35983183642584,-3.48330123982243,0.00049527073134903,0.00390759709955378,"CG14017"
"FBtr0071615",7.84694622768669,1.53569179249866,0.441143998241325,3.48115762340842,0.00049925159767381,0.00393429369075964,"Panx"
"FBtr0072357",8.96046838899713,-2.19332497231391,0.630400389298406,-3.47925700800238,0.000502806124133388,0.00395757078350151,"CG15873"
"FBtr0073244",9.13366222999811,-2.20106783193424,0.632692268880717,-3.47889161950423,0.000503492171116462,0.00395824155526879,"CG15011"
"FBtr0083346",9.21736429525189,-2.02849259056461,0.583306080131455,-3.47757834121575,0.000505965171036019,0.00397294224885017,"CG31275"
"FBtr0340184",2.86001369105136,-3.74141098158597,1.07617950644703,-3.47656776511022,0.000507875864907307,0.00398319785477302,"lncRNA:CR44397"
"FBtr0080227",14.5596193657517,-1.49212494422814,0.429404795514567,-3.47486790975423,0.00051110495754424,0.00400375678989471,"CG14921"
"FBtr0080564",10.4958689113687,-1.92395343608656,0.553779543348322,-3.47422265628258,0.000512335702445012,0.00400863136307332,"CG33306"
"FBtr0076277",1.5956575913591,4.52656060883424,1.30321717440354,3.47337396846843,0.000513958680927518,0.00401655965593178,"CG32066"
"FBtr0081681",12.1112052587126,-1.64116059341232,0.4732442717123,-3.46789320338574,0.000524555710276136,0.00407520403219244,"sunz"
"FBtr0081932",35.292758910793,0.872065012301507,0.251450895041233,3.46813246442612,0.000524088881464717,0.00407520403219244,"aqz"
"FBtr0082172",10.457047897216,-1.88209978481736,0.542595612996981,-3.46869701806423,0.000522988899500992,0.00407520403219244,"CG3909"
"FBtr0084745",8.05110261726791,-2.35412577662948,0.678685172680163,-3.46865656035023,0.000523067656088333,0.00407520403219244,"CG13630"
"FBtr0340271",12.1247545554132,-1.70461058342157,0.491472552964288,-3.46837391659069,0.000523618170033576,0.00407520403219244,"CG30109"
"FBtr0085054",7.09974810434632,1.71666902185833,0.495203883383899,3.46659038723149,0.000527104478176915,0.00409018174585337,"TwdlO"
"FBtr0075132",8.12599407244805,-2.3574986740766,0.680212570860556,-3.46582638291153,0.00052860450362659,0.00409699584693173,"CG5103"
"FBtr0086957",12.1098435765665,-1.69544184581599,0.489489560263464,-3.46369357684243,0.000532813076768387,0.00412476210311414,"mthl4"
"FBtr0080515",10.7167329520789,-1.80552656282925,0.521434276095352,-3.46261579953959,0.000534951663336784,0.00413645722777316,"CG9263"
"FBtr0076721",11.2969710739566,-1.74768432336644,0.50488668575013,-3.46153775231731,0.000537098784463627,0.00414688487663414,"CG7366"
"FBtr0301672",10.6169722006992,-1.79949212975507,0.519888025570329,-3.46130713009016,0.000537559150674796,0.00414688487663414,"CG12516"
"FBtr0302655",2.95082802771313,2.59260682744426,0.749099195563931,3.46096597459634,0.000538240836734967,0.00414728728936838,"prage"
"FBtr0077420",13.2364574213454,-1.60843341968082,0.464822818719903,-3.46031510266719,0.000539543623018256,0.00415246891173396,"Taf12L"
"FBtr0074048",11.269629544259,-1.81624806060467,0.524986918964735,-3.4596063158798,0.000540965673143334,0.00415855525632238,"Alp11"
"FBtr0080673",10.4555497410871,-1.8384442759933,0.531762693078428,-3.45726449020024,0.000545688981809185,0.00418997553864675,"CG33308"
"FBtr0078607",1.23219107989933,4.93035532462017,1.42626565076155,3.4568282016661,0.000546573181643717,0.0041918790694631,"Osi15"
"FBtr0086629",46.4836066198826,0.70045670673799,0.20285870119295,3.45292907141187,0.000554534791112274,0.00424799442307868,"CG15098"
"FBtr0088261",4.07685346687413,2.1833271789318,0.63313706342518,3.44842737071861,0.000563861090503707,0.0043144214451085,"Prx2540-1"
"FBtr0081941",7.80233500092896,-2.58675869952983,0.750296682752381,-3.44764778919265,0.000565490935013061,0.00432187271446177,"CG33191"
"FBtr0081590",27.7279684685989,-0.965922099252491,0.280276856217985,-3.44631416338296,0.00056828927733214,0.00433822683553203,"CG17944"
"FBtr0081163",2.73445647274585,-3.71965634193926,1.07983993714834,-3.44463675955735,0.00057182727833539,0.00436018299730735,"l(2)37Cb"
"FBtr0433500",143.598113391809,1.11105278198876,0.322847933294313,3.44141209346356,0.000578686468867389,0.00440738318716573,"mt:ND4"
"FBtr0301253",6.05083463360319,-3.37597066174953,0.982097702660783,-3.43750998765505,0.000587089067598306,0.00446621567821899,"CG42554"
"FBtr0303652",11.023159171791,-1.7978754799197,0.523299115318628,-3.43565549279593,0.000591122135515144,0.00449171006778981,"CG15144"
"FBtr0346872",24.7254456383821,2.13284237677859,0.621175194997749,3.43356011951881,0.000595710080569052,0.00452135715528676,"28SrRNA-Psi:CR45851"
"FBtr0306056",10.0853448016597,-1.87200998545322,0.545348178691159,-3.432687700445,0.000597630049485325,0.00453070974224318,"CG43183"
"FBtr0078127",7.64584709165288,-2.59028885786199,0.754765228897386,-3.43191334031917,0.000599339039446168,0.00453681668120892,"CG3345"
"FBtr0085511",38.9942409500339,-0.875970792768796,0.25528178410567,-3.43138777346605,0.000600501540075011,0.00453681668120892,"Jon99Ci"
"FBtr0302580",8.77737629991203,-2.15091115389696,0.626807650857713,-3.43153302445127,0.000600180049933353,0.00453681668120892,"CG34245"
"FBtr0089360",43.0005193916368,0.825355621074276,0.240584874044992,3.43062141520969,0.000602200408514778,0.00454444019621461,"lola"
"FBtr0072245",10.1306363448031,-1.88345797289321,0.549091371217389,-3.43013580548062,0.000603279225786955,0.00454737247080602,"CG15800"
"FBtr0072450",8.66086474789818,-2.17906979004395,0.635808013163627,-3.42724493074793,0.000609738829579566,0.00459081075345164,"CG30429"
"FBtr0333426",19.5647009523726,-1.16927707916346,0.34128857107636,-3.42606573515128,0.000612392154847725,0.00460552456180001,"CG43935"
"FBtr0070836",10.8572695917073,1.32053186439874,0.385638002868863,3.42427835061626,0.00061643446759723,0.0046306388512321,"CG3097"
"FBtr0072333",9.43345277697005,-2.01982580507466,0.590378278422329,-3.42124004032169,0.000623362870529194,0.00467735147044001,"CG30161"
"FBtr0076085",8.56274952861725,-2.12453844383945,0.622651264002009,-3.41208404554464,0.000644682330785235,0.00482084812169481,"CG5964"
"FBtr0078645",15.5646749116163,-1.48190742751389,0.434303697100673,-3.41214555023782,0.000644536883500782,0.00482084812169481,"CG14676"
"FBtr0081332",9.25423339665519,-1.99740654534752,0.585287904502384,-3.41269062624098,0.000643249212172833,0.00482084812169481,"neb"
"FBtr0083148",13.5518805216405,-1.49006055229333,0.437269416910926,-3.40764868217816,0.000655251993307996,0.00488932404810693,"CG5213"
"FBtr0112494",14.8631230863902,-1.35557022491157,0.397805714696992,-3.40761878180685,0.000655323790904435,0.00488932404810693,"CG34298"
"FBtr0084281",4.72765802382653,2.11993344735744,0.622496353051465,3.40553552959076,0.000660344203512577,0.00492120770672043,"sit"
"FBtr0333831",38.2715291686339,0.704489705023128,0.207141458222591,3.40100775126385,0.000671379240814479,0.00499779258585964,"CG31122"
"FBtr0070907",2.85236851028018,3.0281121466588,0.890570306021162,3.4001943767782,0.000673379660028679,0.00500506268792364,"kdn"
"FBtr0344902",16.1236956905411,1.25956852027652,0.370462071728952,3.39999318796145,0.000673875319397127,0.00500506268792364,"asRNA:CR45126"
"FBtr0088068",11.5317107492119,1.20940907406931,0.355934349752371,3.39784309918588,0.000679193614687592,0.0050388823576147,"inv"
"FBtr0333202",3.69655262214214,2.1761481479071,0.640586598499476,3.39711781826932,0.000680996396991056,0.00504657397455239,"Rox8"
"FBtr0084632",2.68132965472894,-3.70948169082064,1.09401491234172,-3.39070486971751,0.000697131286909625,0.00516033811029282,"CG5728"
"FBtr0087242",2.24744498426341,3.17142084587714,0.935465340364948,3.3902066800678,0.000698399481621372,0.00516392343986712,"clu"
"FBtr0077386",9.34759826546415,-1.9613149331569,0.578588578096465,-3.38982656658994,0.000699368542533136,0.00516529143296895,"CG11927"
"FBtr0306230",2.88701194415515,2.75538687131029,0.813859854454527,3.3855790480746,0.000710282490269337,0.0052400235676309,"milt"
"FBtr0306718",6.9989871665268,-2.98565874144546,0.883400350746672,-3.37973461174416,0.000725558526295827,0.00534673330115986,"CG43277"
"FBtr0075883",28.612757853562,0.816743595910046,0.241870379127777,3.37678222052387,0.00073339091998086,0.00539841271601554,"Srrm1"
"FBtr0343028",2.39344238738757,3.15410308076813,0.935451068231182,3.37174566140817,0.000746933915334776,0.00549196499355525,"Zdhhc8"
"FBtr0301572",4.64581474183106,-3.59085948177191,1.06559222796678,-3.36982514279735,0.000752158961664175,0.00552421765824257,"karr"
"FBtr0086652",41.2197953394464,0.675541334755705,0.200603463697919,3.36754571582561,0.000758404513405479,0.0055638852275226,"edl"
"FBtr0073644",14.6701307554102,-1.38324083358842,0.410864995447309,-3.36665534644167,0.000760857147064815,0.00557566950485317,"CG2574"
"FBtr0307516",2.67480984927013,-3.62783250655315,1.07878388399508,-3.36289089999948,0.000771308398843226,0.00564597747953242,"CG33673"
"FBtr0075076",14.6341105607881,1.05328374126297,0.313244708515071,3.36249492052406,0.000772415471505505,0.00564780591151861,"CG3902"
"FBtr0080994",38.6741523773461,-0.780265466814033,0.23234516573149,-3.35821691988957,0.00078447025532059,0.00572958984706435,"mEFTs"
"FBtr0077946",9.19462661640505,-1.94856009159215,0.58034586093031,-3.3575841972381,0.000786267928076423,0.00573636003340806,"CG31924"
"FBtr0112741",49.888981915855,0.749710510084549,0.223497004628154,3.35445439786493,0.000795216592160872,0.00579522888180954,"ND-MWFE"
"FBtr0081554",13.5578156372632,-1.57937807735515,0.4710125925169,-3.35315467664165,0.000798960432856427,0.00581607881951176,"Mics1"
"FBtr0073180",11.0609598635792,-1.65711805579625,0.494479497846073,-3.35123713523932,0.000804513778943748,0.00585004059125984,"Ccz1"
"FBtr0333756",19.6287713170015,1.02017664266456,0.304663640421335,3.34853427620606,0.000812402310721236,0.00590088911028832,"Tis11"
"FBtr0080990",11.0196483156042,-1.6919268441403,0.505470567487604,-3.3472311801454,0.000816231098651844,0.00592217012986602,"CG7094"
"FBtr0072049",5.94930250645183,-3.2894267292299,0.98379174929325,-3.34362097628183,0.000826926307622515,0.00599316888296714,"RpL22-like"
"FBtr0344427",12.9765919582908,-1.48974144952902,0.446008638143626,-3.3401627729221,0.000837292995083512,0.00606163324352767,"CG45066"
"FBtr0082655",59.4258404729794,0.674076758292266,0.201943948975154,3.3379398675382,0.000844020129282197,0.00610362745522625,"Past1"
"FBtr0073319",2.56461266528907,2.71604065995201,0.814224871585612,3.33573777310784,0.000850733681744156,0.00614543146417818,"CG13716"
"FBtr0306137",163.77843432349,0.545953238381879,0.163687300100625,3.3353426811137,0.000851943430918557,0.00614742970743862,"CG4612"
"FBtr0085357",7.60238829867547,-2.27269414903175,0.681995143588047,-3.33241984257376,0.000860942675510065,0.00620556930663053,"Cpsf100"
"FBtr0302338",21.4659459235909,0.90618614948528,0.272051332069925,3.33093810859329,0.00086553844159131,0.00623187677945743,"tub"
"FBtr0333752",5.32810659931335,1.8801893284808,0.564543654708876,3.33045870376558,0.000867030233767272,0.00623580259831745,"Tlk"
"FBtr0073621",47.9318013799839,0.71909309444916,0.216033519150467,3.32861815739026,0.000872779744379437,0.00627030856703569,"Lsm12a"
"FBtr0086325",4.45493053743226,1.95451703049537,0.587546570891714,3.32657380253113,0.000879207339409258,0.00630960561223115,"CG16898"
"FBtr0075463",2.79025387584959,2.51230277602393,0.755772519856895,3.32415205636166,0.000886878254496104,0.00635773007684476,"CG13069"
"FBtr0074540",61.4114427394814,0.617159855606726,0.185991738293716,3.31821112737875,0.000905959779875497,0.00648745981502149,"CG7772"
"FBtr0082396",2.00009441218103,3.30471960784416,0.996155062890446,3.3174750909313,0.000908350147240346,0.00649751440827296,"PGRP-LB"
"FBtr0304841",16.9236539043331,-1.2561696572073,0.37878788642694,-3.31628782814728,0.00091221824821195,0.00651810609459905,"CG43077"
"FBtr0086289",9.86641658372994,-1.80711236260659,0.545154761791282,-3.31486119036866,0.000916886422650117,0.00654436376210073,"CG16741"
"FBtr0081586",16.3154398002836,-1.2298834672487,0.371325715642964,-3.31214191594329,0.000925845666385923,0.0066011593616347,"Mst84Db"
"FBtr0084434",14.3216886561783,1.10366584223836,0.333403066310166,3.31030501444643,0.00093194357030343,0.0066374532336854,"GILT3"
"FBtr0071803",5.61317496917621,-3.28029988994711,0.991039807283716,-3.30995774926327,0.000933100549560092,0.00663851665280981,"CG11475"
"FBtr0082535",1.80356926538897,3.6343379605855,1.09836801096594,3.30885270173641,0.000936791084081105,0.00665758323832397,"Lk6"
"FBtr0080409",8.31091828683134,-2.06927464319291,0.626144329720034,-3.30478860060609,0.000950480622862778,0.00674759304247843,"CG5781"
"FBtr0075709",24.0427489976932,-1.01145159761872,0.306109734737673,-3.30421245337234,0.00095243624849808,0.00675419806792826,"CG13471"
"FBtr0077529",2.51582984049784,-3.63475809642565,1.10063590018492,-3.30241644472525,0.000958556412343971,0.00679028994034633,"IFT57"
"FBtr0082849",8.34563661867764,-2.10633527830388,0.638090908809365,-3.30099559361245,0.000963423956393628,0.00681744041323439,"CG9588"
"FBtr0085599",71.3137408576808,-0.646970188224438,0.196101415817923,-3.29916123005017,0.000969741965474684,0.00685478548127384,"ocn"
"FBtr0076394",11.1406987923522,-1.6634780776945,0.504420469710931,-3.29780050093485,0.000974453423166507,0.00686598839766946,"CG16719"
"FBtr0078824",34.0080824618945,-0.865923883066329,0.262556074261286,-3.29805313208863,0.000973577100955718,0.00686598839766946,"CG33293"
"FBtr0330113",7.99459706150889,-2.23568063253949,0.677826501902519,-3.29830808660387,0.000972693459449176,0.00686598839766946,"sip3"
"FBtr0087481",53.8799615838622,-0.722005056299514,0.218964307787355,-3.29736413936779,0.000975968786642811,0.0068693187675244,"CG12861"
"FBtr0304946",8.9745428402165,-2.13879999986471,0.649289307243321,-3.29406317954841,0.000987502996868843,0.0069430840377502,"CG43115"
"FBtr0083540",12.5884514374982,-1.56926681949267,0.476646725558365,-3.29230588472913,0.000993694690171541,0.00697916910325172,"CG7794"
"FBtr0087663",23.9212250894834,-0.996754797818443,0.30282243058384,-3.29154876637343,0.000996373401184501,0.00699053031629765,"CG30065"
"FBtr0079130",7.05431689889871,-2.50285428715129,0.761540572942183,-3.28656722449023,0.00101416563905459,0.00710779067031024,"CG7382"
"FBtr0071733",6.80533836091819,-2.50060133959282,0.761631088384316,-3.28321857882333,0.00102629057069129,0.00718512463306509,"CG13494"
"FBtr0083600",11.1468923886754,1.2892969254701,0.392760906081422,3.28265085833878,0.0010283594514988,0.00719196610029098,"CG7142"
"FBtr0082719",16.7460117783264,-1.2320523857647,0.375767705845529,-3.27876069869393,0.00104264009582053,0.00728410705330401,"CG8031"
"FBtr0302394",9.85655214413182,-1.87515874246418,0.571964029948074,-3.27845571448684,0.00104376740416389,0.00728425811295731,"CG42650"
"FBtr0303932",19.8984929692718,-1.10224100569633,0.336471481718941,-3.27588240187632,0.00105332410071374,0.00733891918634331,"CG42847"
"FBtr0340515",23.5176411939678,-1.00261359107336,0.306071707401553,-3.27574737170324,0.00105382780058907,0.00733891918634331,"lncRNA:CR44455"
"FBtr0073188",3.13061032276113,2.37786452907146,0.725977283177188,3.2753979830676,0.00105513215131146,0.00734024351936632,"CG32264"
"FBtr0076656",7.11966191055484,-2.5263846386432,0.771456902621056,-3.27482278019642,0.00105728277432419,0.00734744611524028,"ZC3H3"
"FBtr0082664",10.1849430213343,-1.77950197916332,0.543636759300019,-3.27332901743913,0.001062886751813,0.00737860687138469,"CG31347"
"FBtr0078994",6.35900822404137,-2.83432521784818,0.866319207902484,-3.27168691631644,0.00106907893310812,0.00741378106454345,"CG3756"
"FBtr0082174",11.9264706884046,-1.54622186953404,0.473112415326552,-3.26819127852903,0.00108237188358661,0.00749807147115522,"ohgt"
"FBtr0070411",2.01380033399832,3.53387018694852,1.08161714966099,3.26720983303208,0.00108613144406479,0.00751621213602816,"CG2918"
"FBtr0075358",29.8805134616855,0.834169026021645,0.255359873131682,3.26664097922499,0.00108831604122332,0.00752342715590685,"Mo25"
"FBtr0076824",21.6647961478638,-1.1025495943464,0.337717278745836,-3.26471182771838,0.00109575495255151,0.00756377643077114,"CG7716"
"FBtr0080047",20.6734857445861,-1.08039760068112,0.330950180819431,-3.26453243810309,0.00109644907276661,0.00756377643077114,"CG5355"
"FBtr0080044",19.9715539328235,-1.15254096651664,0.353223454250301,-3.26292309485181,0.00110269438836461,0.00759890233320716,"Bug22"
"FBtr0077286",2.52193592773784,-3.64899485455937,1.11844346706177,-3.26256530796818,0.00110408730012658,0.00760055081842627,"CG1314"
"FBtr0085757",10.3434615900132,-1.68016961266609,0.515142144643192,-3.26156504595415,0.00110799009019142,0.00761945586031424,"CG1542"
"FBtr0073369",27.1855949481688,-0.938686340451706,0.287958550894567,-3.25979672260331,0.00111492090307118,0.00765114469732598,"CG32236"
"FBtr0080786",6.94778717990517,-2.47597494342345,0.759541346865631,-3.25982904504272,0.00111479385880027,0.00765114469732598,"CG18109"
"FBtr0070100",3.8275338741683,2.06548396904123,0.633907234611617,3.25833790224324,0.00112066879428794,0.00768258690610713,"Pgcl"
"FBtr0075558",25.8826037771051,0.802212600530805,0.246347810663291,3.25642269103528,0.00112825650634804,0.0077195826675404,"CrebA"
"FBtr0079304",20.6495891613126,-1.04761467725118,0.321711004854321,-3.25638433700944,0.00112840894183992,0.0077195826675404,"CG31910"
"FBtr0302971",13.0846415573463,-1.45469425232455,0.446862467014516,-3.25535116440489,0.00113252238823071,0.00773968619674677,"I-3"
"FBtr0080991",7.29743136543639,-2.44593538359965,0.751892099872419,-3.25304040834406,0.00114177259330911,0.00779481641939941,"CG15145"
"FBtr0075170",20.2938169970892,0.911945974439638,0.280511757657221,3.25100802210942,0.00114996612818832,0.00784262614130918,"CG5589"
"FBtr0086929",7.21704686056383,-2.45487628427663,0.755479287896908,-3.24942896993309,0.0011563695311553,0.0078781411284913,"CG30103"
"FBtr0305284",5.77594242606004,-3.20767276407193,0.988328207330307,-3.24555419979013,0.00117222247864349,0.00797789430713151,"CG43136"
"FBtr0078923",36.4158204261636,-0.780136371626287,0.240402268578051,-3.24512899250366,0.00117397431478956,0.00798157150240827,"CG31528"
"FBtr0076801",28.924054995799,0.809510401171868,0.249485372293267,3.24472089778594,0.00117565792271008,0.00798477772661236,"CG14838"
"FBtr0088724",8.92454190384651,-1.90237460597685,0.586375999424611,-3.2442913895582,0.00117743228229431,0.00798859307492782,"CG8584"
"FBtr0074797",2.4287857188305,-3.50881668212802,1.08206225936491,-3.24271237792494,0.00118397669578272,0.00800825305114636,"SkpC"
"FBtr0075637",2.39688217595333,-3.51605430767442,1.08422247791303,-3.24292696314718,0.00118308535109931,0.00800825305114636,"CG13458"
"FBtr0078744",15.7907348387813,-1.25817492737272,0.387962154102626,-3.24303521379021,0.00118263593460232,0.00800825305114636,"kra"
"FBtr0305900",5.47710677565627,-3.21858017764264,0.992983811899731,-3.24132190179919,0.00118976751256816,0.0080391675618452,"CG43168"
"FBtr0075687",11.4358317628193,-1.6589840587132,0.511998749516047,-3.24021115340869,0.00119441215590698,0.00805208196479022,"CG13476"
"FBtr0077292",19.9036674884096,-1.18557559340263,0.365919699817501,-3.23998842913876,0.00119534550114827,0.00805208196479022,"CG15452"
"FBtr0087599",17.3176503626657,-1.16798440173803,0.360428412979089,-3.24054475085402,0.0011930154464704,0.00805208196479022,"CG18371"
"FBtr0079204",7.43391891524056,-2.58552393398682,0.798207923354312,-3.23916094834246,0.00119881903590162,0.00806723167366686,"CG13989"
"FBtr0112364",7.04248928124923,-2.44879257166754,0.756160828036543,-3.23845467904772,0.00120179113187734,0.00807074411499276,"CG34173"
"FBtr0339164",13.5572565382147,1.09487421474108,0.338082908725967,3.23847845153431,0.00120169098278833,0.00807074411499276,"Gbp3"
"FBtr0072297",7.41099198490149,-2.21468134500287,0.684196026285077,-3.23691056352336,0.00120831274502474,0.00809803088934179,"CG16837"
"FBtr0075363",15.9097009537635,-1.26946664597959,0.392150912246375,-3.23718906761596,0.00120713406442371,0.00809803088934179,"spd-2"
"FBtr0070045",5.90210062802578,1.62131185431552,0.501039228116318,3.23589803618954,0.00121260691142703,0.00811855115089561,"CG33217"
"FBtr0336874",7.6847169854636,1.40997362196,0.435947092671273,3.23427692411104,0.00121951146990653,0.00815648889720223,"Tsp42Ep"
"FBtr0078815",5.96814840952981,1.66844102906404,0.515925112394069,3.23388218364078,0.00122119821710567,0.0081594866676391,"mtd"
"FBtr0076288",89.5115527898595,-0.561603751352702,0.173870594120859,-3.2300099634003,0.00123785904225752,0.00826242692035719,"S-Lap4"
"FBtr0452098",11.222713998844,-1.55819985471527,0.48266654334311,-3.22831544097226,0.00124521580597269,0.00830311915966405,"CG46304"
"FBtr0433498",110.308809777798,1.07879889900603,0.334321945700975,3.22682645539198,0.00125171353511409,0.00833800684462246,"mt:ATPase6"
"FBtr0075036",1.21848515808204,4.41741186548658,1.36937364022905,3.22586307762408,0.00125593424930067,0.00835767154989173,"Mkp3"
"FBtr0299789",44.6876824643344,0.689303245705865,0.213717189469179,3.22530558921313,0.00125838269481374,0.00836551482687478,"CG42327"
"FBtr0071187",4.17856081467333,-3.42168904940378,1.06159416531126,-3.22316112994134,0.00126784213099523,0.0084186036421707,"CG10761"
"FBtr0080488",37.5745213163312,-0.807715740407205,0.250616384370346,-3.22291673960793,0.00126892431947108,0.0084186036421707,"CG16972"
"FBtr0075903",8.62153867276564,-1.87948878491692,0.583237795303084,-3.22250855492009,0.00127073370996951,0.00842212643991865,"CG10752"
"FBtr0114546",7.32200836795988,-2.20354119813343,0.683971378699179,-3.22168626752228,0.00127438595850226,0.00842455153989162,"CG7140"
"FBtr0335284",6.72214968913312,-2.82592639239018,0.87704929538732,-3.22208387516258,0.00127261874733318,0.00842455153989162,"CAH14"
"FBtr0346746",2.39848953679563,-3.58736498918789,1.11354811242112,-3.22156263314755,0.00127493592672616,0.00842455153989162,"Mst77Y-7"
"FBtr0299796",5.07987806677657,1.7202448396286,0.53412182527426,3.2206975229767,0.00127879036897415,0.00844155405891955,"CG42329"
"FBtr0070763",15.5264696980445,0.980786544658074,0.304773722550755,3.21808106174488,0.00129051340291743,0.00850404897091147,"XRCC1"
